Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,188 BLAINE ATRIUM4,1818 Fairview Ave East,,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635213,-122.325845,2022-09-25,122773,2022-09-25 01:02:07 UTC,,,,2019-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,188 BLAINE ATRIUM3,1823 Eastlake Ave E,,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.635119,-122.325866,2022-09-25,122774,2022-09-25 01:02:07 UTC,,,,2019-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE PLACE BELL PLACE #2,575 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.618421,-122.20129,2022-09-25,122781,2022-09-25 01:02:54 UTC,,,,2019-05-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STA West Plains,10810 W. Westbow Road,,Spokane,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,,1.0,,Greenlots,http://greenlots.com/,GPS,47.590129,-117.565574,2022-09-25,122833,2022-09-25 01:31:23 UTC,,,,2019-05-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STCU,1620 N Signal Dr,,Liberty Lake,WA,99019,,855-900-7584,E,,Public,24 hours daily,,,,,,2.0,,,Greenlots,http://greenlots.com/,200-9,47.672698,-117.100062,2022-09-25,122836,2022-09-25 01:31:36 UTC,,,,2019-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ WEST #4,600 100th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615943,-122.205532,2022-09-25,122957,2022-09-25 01:02:59 UTC,,,,2019-05-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE BELL SQ WEST #3,2086 Bellevue Square,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.615991,-122.205533,2022-09-25,122993,2022-09-25 01:02:59 UTC,,,,2019-05-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2596 - Mount Vernon, WA",2301 Freeway Dr.,,Mount Vernon,WA,98273,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,48.44174,-122.344757,2022-09-07,123004,2022-09-07 01:52:57 UTC,,,,2019-05-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Lake Quinault Lodge,345 S Shore Rd,,Quinault,WA,98575,,360-288-2900,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-8,47.465555,-123.850735,2022-08-10,123007,2022-08-10 13:32:10 UTC,P,,,2018-05-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,True
ELEC,"Target T2290 - Renton, WA",1215 N Landing Way,,Renton,WA,98057,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.497292,-122.199295,2022-09-07,123050,2022-09-07 01:52:00 UTC,,,,2019-05-28,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Parklands North Creek - Building Q,19910 North Creek Pkwy,,Bothell,WA,98011,,866-816-7584,E,,Public,24 hours daily,,,,,,2.0,,,EV Connect,http://evconnect.com/,GPS,47.77301,-122.18555,2020-07-13,123157,2021-03-11 23:22:17 UTC,P,,,2019-04-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,False
ELEC,"Target T0338 - Lynnwood, WA",18305 Alderwood Mall Pkwy,,Lynnwood,WA,98037,,833-632-2778,E,,Public,24 hours daily,,,,,,,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.831991,-122.267332,2022-09-07,123446,2022-09-07 01:52:53 UTC,,,,2019-05-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CM80 STATION 1,Quartermaster Rd,,Lakewood,WA,98498,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.116968,-122.568543,2022-09-25,123473,2022-09-25 00:49:33 UTC,,,,2019-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3531 - Lacey, WA",1401 Galaxy Dr. NE,,Lacey,WA,98516,,833-632-2778,E,,Public,24 hours daily,,,,,,,6.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.059659,-122.77201,2022-09-07,123479,2022-09-07 01:52:39 UTC,,,,2019-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY MED CTR NE GARAGE #4,3917 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.444636,-122.21277,2022-09-25,123545,2022-09-25 01:03:16 UTC,,,,2019-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VALLEY MED CTR NE GARAGE #2,3921 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.444881,-122.212781,2022-09-25,123546,2022-09-25 01:03:16 UTC,,,,2019-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5073 - Covington, WA",17432 SE 270th PL,,Covington,WA,98042,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.360982,-122.110209,2022-09-07,124057,2022-09-07 01:52:58 UTC,,,,2019-06-19,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Seattle Premium Outlets,10600 Quil Ceda Blvd.,,Tulalip,WA,98271,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,48.095461,-122.186896,2022-09-07,124683,2022-09-07 01:52:54 UTC,,,,2019-06-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Three Rivers Mall,351 Three Rivers Dr.,,Kelso,WA,98626,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,46.139875,-122.901263,2022-09-07,124684,2022-09-07 01:53:00 UTC,,,,2019-06-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 4137 - Tacoma, WA",1965 S Union Ave.,,Tacoma,WA,98405,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.239472,-122.480252,2022-09-07,135872,2022-09-07 01:52:54 UTC,,,,2019-07-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 2269 - Yakima, WA",1600 East Chestnut Ave.,,Yakima,WA,98901,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,46.60252,-120.47924,2022-09-07,136697,2022-09-07 01:52:45 UTC,,,,2019-08-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Vancouver Mall,8700 NE Vancouver Mall Dr,,Vancouver,WA,98662,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,45.657694,-122.581884,2022-05-05,137161,2022-05-05 20:22:04 UTC,P,,,2019-07-19,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,Vancouver Mall,8700 NE Vancouver Mall Dr,,Vancouver,WA,98662,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,45.657374,-122.584789,2022-05-05,137162,2022-05-05 20:22:04 UTC,P,,,2019-07-19,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,LONE WOLF H-D DCFAST HOG,19011 E Cataldo Ave,,Spokane Valley,WA,99016,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.667469,-117.149304,2022-09-25,143152,2022-09-25 01:04:34 UTC,,,,2019-08-15,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DESTINATION DCFAST HOG,2302 Pacific Hwy E,,Fife,WA,98424,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.24293,-122.39677,2022-09-25,143215,2022-09-25 01:04:24 UTC,,,,2019-08-15,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EASTSIDE HD DCFAST HOG,2350 136th Pl NE,,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.630585,-122.15664,2022-09-25,143313,2022-09-25 01:04:09 UTC,,,,2019-08-15,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PERMANENTE KP PUYALLUP #4,1009 39th Ave SE,,Puyallup,WA,98374,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.155357,-122.28065,2022-09-25,143334,2022-09-25 01:04:01 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PERMANENTE KPP #3,1007 39th Ave SE,,Puyallup,WA,98374,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.155403,-122.28066,2022-09-25,143335,2022-09-25 01:04:01 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LAKEVIEW L&P 1 LLP 1,11509 Bridgeport Way SW,,Lakewood,WA,98499,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.153199,-122.504023,2022-09-25,143416,2022-09-25 01:03:47 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,VIDA APARTMENTS VIDA 1,1205 NE 66th ST,,Seattle,WA,98115,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.678055,-122.314119,2022-09-25,143575,2022-09-25 01:02:25 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Kohl’s - Vancouver SE,17001 SE Mill Plain Blvd,,Vancouver,WA,98684,,360-254-6594,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,45.616146,-122.497669,2019-09-09,143863,2021-03-11 23:22:17 UTC,P,,,2019-08-19,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,False
ELEC,COLLEGE HALL MUSIC HALL,302 E Boone Ave,,Spokane,WA,99202,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.668051,-117.4063,2022-09-25,143885,2022-09-25 00:54:43 UTC,,,,2019-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Gonzaga Fast,721 N Cincinnati,,SPOKANE,WA,99201,,855-900-7584,E,,Public,24 hours daily,,,,,,,1.0,,Greenlots,http://greenlots.com/,GPS,47.663105,-117.40049,2022-09-25,143939,2022-09-25 01:31:41 UTC,,,,2019-08-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3053 - Everett, WA",1605 SE Everett Mall Way,,Everett,WA,98208,,833-632-2778,E,,Public,24 hours daily,,,,,,,10.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.913486,-122.213314,2022-09-07,143970,2022-09-07 01:52:16 UTC,,,,2019-08-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Cow Creek Mercantile,1611 Smittys Blvd.,,Ritzville,WA,99169,,833-632-2778,E,,Public,24 hours daily,,,,,,,4.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.119482,-118.362709,2022-09-07,143971,2022-09-07 01:53:06 UTC,,,,2019-08-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EDMONDSNISSAN CAMPBELL NORTH,"24325 Highway 99 Edmonds, WA. 98026",,Edmonds,WA,98026,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.778256,-122.344832,2022-09-25,144074,2022-09-25 01:05:01 UTC,,,,2019-08-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5462 - Vancouver, WA",430 SE 192nd Ave.,,Vancouver,WA,98683,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,45.617755,-122.478138,2022-09-07,144090,2022-09-07 01:52:52 UTC,,,,2019-08-27,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DC CORRIDOR WOODLAND ZOO DC,750 N 50th St,,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.66547,-122.350292,2022-09-25,145151,2022-09-25 00:51:46 UTC,,,,2019-09-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Capital Mall,625 Black Lake Blvd,,Olympia,WA,98502,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.042021,-122.938312,2022-05-05,145252,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,Capital Mall,625 Black Lake Blvd,,Olympia,WA,98502,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.04259,-122.936467,2022-05-05,145253,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,Capital Mall,625 Black Lake Blvd,,Olympia,WA,98502,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.042849,-122.934578,2022-05-05,145254,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,Westfield Southcenter,500 Southcenter Mall,,Tukwila,WA,98188,,888-264-2208,E,,Public,6am-12am daily,,,,,,3.0,,,Volta,https://voltacharging.com/,GPS,47.459988,-122.259089,2022-05-05,145255,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,AMC Factoria 8,3505 Factoria Blvd SE,,Bellevue,WA,98006,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.578664,-122.170463,2021-04-08,145256,2022-02-10 19:42:29 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,False
ELEC,Broadway Market,401 Broadway E,,Seattle,WA,98102,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.622046,-122.321607,2021-04-08,145257,2022-02-10 19:42:29 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False
ELEC,The Terminal at Ballard,907 NW Ballard Way,,Seattle,WA,98107,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.662343,-122.370015,2021-04-08,145258,2022-02-10 19:42:29 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False
ELEC,Safeway Roosevelt Wa yNE,7300 Roosevelt Way NE,,Seattle,WA,98115,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.682585,-122.317187,2022-05-05,145259,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,False
ELEC,AMC Loews Oak Tree 6,10006 Aurora Ave N,,Seattle,WA,98133,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.701879,-122.343086,2021-04-08,145260,2022-02-10 19:42:29 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,False
ELEC,Sammamish Highlands,510 228th Ave NE,,Sammamish,WA,98074,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.614102,-122.034147,2021-04-08,145261,2022-02-10 19:42:29 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,Pine Lake Village,3016 Issaquah-Pine Lake Rd SE,,Sammamish,WA,98075,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.583103,-122.033895,2021-04-08,145262,2022-02-10 19:42:29 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False
ELEC,Grand Ridge Plaza,1451 Highlands Dr NE,,Issaquah,WA,98029,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.543753,-122.017313,2022-05-05,145263,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,False
ELEC,Kitsap Mall,10315 Silverdale Way NW,,Silverdale,WA,98383,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.656979,-122.692138,2022-05-05,145264,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,Kitsap Mall,10315 Silverdale Way NW,,Silverdale,WA,98383,,888-264-2208,E,,Public,6am-12am daily,,,,,,2.0,,,Volta,https://voltacharging.com/,GPS,47.658808,-122.688751,2022-05-05,145265,2022-05-05 20:22:04 UTC,P,,,2019-09-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False
ELEC,SCH CURE P1 #5,1920 Terry Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.617016,-122.33408,2022-09-25,145390,2022-09-25 01:05:17 UTC,,,,2019-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T1331 - Lake Stevens, WA",9601 Market Place,,Lake Stevens,WA,98258,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,6.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.998233,-122.100638,2022-09-07,145684,2022-09-07 01:52:53 UTC,,,,2019-10-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,JET CITY HARLEY DC FAST HOG,3715 E Valley Rd,,Renton,WA,98057,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.44638,-122.219665,2022-09-25,146804,2022-09-25 01:04:45 UTC,,,,2019-10-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Simon Northgate Mall,401 NE Northgate Way,,Seattle,WA,98125,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.708457,-122.324887,2022-09-07,146948,2022-09-07 01:52:53 UTC,,,,2019-10-12,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KENT YMCA KENT YMCA #2,10920 SE 248th St,,Kent,WA,98030,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.380592,-122.19517,2022-09-25,147069,2022-09-25 01:05:26 UTC,,,,2019-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KENT YMCA KENT YMCA #3,10822 SE 248th St,,Kent,WA,98030,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.38073,-122.19693,2022-09-25,147070,2022-09-25 01:05:23 UTC,,,,2019-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KENT YMCA KENT YMCA #1,10828 SE 248th St,,Kent,WA,98030,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.380135,-122.196106,2022-09-25,147072,2022-09-25 01:05:20 UTC,,,,2019-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T0627 - Tukwila, WA",301 Strander Blvd.,,Tukwila,WA,98188,,833-632-2778,E,,Public,24 hours daily,,,,,,,5.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.455711,-122.25738,2022-09-07,147131,2022-09-07 01:52:58 UTC,,,,2019-10-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COMMUNITY HOUSE COMMUNITY #2,1314 S L St,,Tacoma,WA,98405,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.24889,-122.453156,2022-09-25,147146,2022-09-25 01:06:08 UTC,,,,2019-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T0996 - Issaquah, WA",755 NW Gillman Blvd.,,Issaquah,WA,98027,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com/,GPS,47.541874,-122.052032,2022-09-07,147227,2022-09-07 01:53:07 UTC,,,,2019-10-25,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UDR CHARGER 4,958 111th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.618696,-122.191787,2022-09-25,147301,2022-09-25 01:06:10 UTC,,,,2019-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KW RADIUS RADIUS 1,400 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.622575,-122.335481,2022-09-25,147397,2022-09-25 01:05:55 UTC,,,,2019-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UDR ISLAND SQ APT 2,2758 78th Ave se,,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.585809,-122.233237,2022-09-25,147432,2022-09-25 01:05:01 UTC,,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Ridgewood Corporate Square Building F,150 120th Ave NE,"For tenants and visitors only.
",Bellevue,WA,98005,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2.0,,,Blink Network,http://www.blinkcharging.com/,GPS,47.611815,-122.178134,2022-09-24,147519,2022-09-24 22:57:45 UTC,,,,2019-11-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Bella Tess Apartments,17016 E Indiana Pkwy,,Spokane,WA,99216,,866-816-7584,E,,Public,24 hours daily,,,,,,2.0,,,EV Connect,http://evconnect.com/,GPS,47.670907,-117.176359,2021-10-12,147574,2021-12-06 18:36:15 UTC,T,,,2019-11-07,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,False
ELEC,Wingate by Wyndham Spokane Airport,2726 S Flint Rd,,Spokane,WA,99224,,866-816-7584,E,,Public,24 hours daily,,,,,,2.0,,,EV Connect,http://evconnect.com/,GPS,47.629653,-117.535663,2021-10-12,147575,2021-12-06 18:36:15 UTC,T,,,2019-11-07,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,False
