X,Y,amenity,building,name,addr:street,addr:housenumber,brand,addr:postcode,addr:city,website,operator,fuel:diesel,addr:state,brand:wikidata,brand:wikipedia,opening_hours,designation,phone,shop,fuel:octane_87,fuel:octane_92,layer,addr:country,fuel:octane_89,fuel:octane_91,is_in,building:levels,access,name:en,membership,fuel:e10,fuel:biodiesel
-122.0385975,47.40725965,fuel,yes,Shell,Renton Maple Valley Road Southeast,21641,Shell,98038,Maple Valley,,,,,,,,,,,,,,,,,,,,,,,
-122.317741825502,47.6833425492829,fuel,yes,Shell,Roosevelt Way Northeast,7501,,98115,Seattle,,Shell,yes,,,,,,,,,,,,,,,,,,,,
-122.31404827505,47.2900211503336,fuel,yes,Shell,S 348th Street,1520,Shell,98003,Federal Way,https://www.shell.com/,,,WA,Q154950,en:Royal Dutch Shell,,,+1-253-838-5988,,,,,US,,,"Federal Way; Washington; USA",,,,,,
-122.3109846,47.35818015,fuel,yes,Shell,South 272nd Street,1720,Shell,98198,Des Moines,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,
-122.293253023692,47.1888392073308,fuel,yes,Shell,South Meridian,347,,98371,Puyallup,https://www.shell.com/,,,,,,,,+1-253-435-6046,,,,,,,,,,,,,,
-122.462659709698,47.2468464998732,fuel,yes,Shell,S Sprague Avenue,1401,,98405-2968,Tacoma,https://www.shell.us/,,,WA,,,,,+1-253-627-9849,,,,,US,,,"Tacoma; Washington; USA",,,,,,
-122.463426975416,47.2079845505181,fuel,yes,Shell,Tacoma Mall Boulevard,5407,Shell,98409-7051,Tacoma,https://www.shell.us/,,,WA,Q154950,en:Royal Dutch Shell,,,+1-253-474-3949,,,,,,,,"Tacoma; Washington; USA",,,,,,
-122.400358611186,47.6594146738633,fuel,yes,Shell,West Government Way,3317,,98199,Seattle,,Shell,,,,,,,,,,,,,,,,,,,,,
-122.246813750192,47.3869493999971,fuel,yes,Shell,West James Street,1133,,98032,Kent,,,,,,,24/7,,,,,,,,,,,,,,,,
-122.309823946091,47.6155483482773,fuel,yes,Shell,,,Shell,,,,,no,,,,,,,,,,,,,yes,,,,,,,no
-122.377076874905,47.6793570506313,fuel,yes,Shell,,,Shell,,,,,yes,,,,,,,,,,,,,,,,,,,,no
-122.31259255,47.3361825,fuel,yes,Shell,,,Shell,,,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,yes,,,,,,yes,
-119.183478574959,46.2710754001643,fuel,yes,Shell,,,Shell,,,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,
-122.932176002276,46.1419015805052,fuel,yes,Shell,,,Shell,,,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,
-122.93291425,46.14654255,fuel,yes,Shell,,,Shell,,,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,
-122.642961575607,48.3062072501811,fuel,yes,Shell,,,Shell,,,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,
-122.938858594238,46.1321204503932,fuel,yes,Shell,,,Shell,,,,,,,,,,,,,,,,,,,,,,,,,
-122.900180998196,46.2857972499277,fuel,yes,Shell,,,Shell,,,,,,,,,,,,,,,,,,,,,,,,,
-122.357891745424,46.9477696495866,fuel,yes,Shell,,,Shell,,,,,,,,,,,,,,,,,,,,,,,,,
-122.061862104961,47.5455117000278,fuel,yes,Shell,,,,,,,Shell,,,,,,,,,,,,,,,,,,,,,
-122.34413745,47.61875855,fuel,yes,Shell,,,,,,,Shell,,,,,,,,,,,,,,,,,,,,,
-122.366338094898,47.6908406495591,fuel,yes,Shell,,,,,,,Shell,,,,,,,,,,,,,,,,,,,,,
-122.50536725,45.59706335,fuel,yes,Shell,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,
-122.32579215,47.54656575,fuel,yes,Shell,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,
-122.380988936054,47.5613423501093,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,Shell,,,
-122.557539650487,45.6429542000153,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.598760677877,45.6453111997316,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.532113817604,45.6720646497838,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.57677845,45.6578361,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.54651575,45.7804897,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.700926,45.85280155,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.740521200842,45.9073308500087,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7394124,45.9084292,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.8272140994,45.9845775502026,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.413908810224,46.9750835140028,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.931294193204,46.1249128505031,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.784179721386,47.4938310533544,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.96607695,47.85860065,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.15356035,47.16769505,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.467179154775,47.1815162001902,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.19163585,47.28854795,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.24094917537,47.296179600462,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.17596175,47.3227824000032,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.255356149862,47.4117821499399,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.325128870855,47.4078695504114,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.334044125072,47.4421022505594,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.19980055,47.5186392,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3004845,47.6828162,fuel,yes,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.65243985,48.3764272,fuel,yes,Soundview Shopper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.9894275,47.227912,fuel,yes,Stop-n-Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9637495,46.1647176,fuel,yes,Stop & Save,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.298521629958,47.408572150858,fuel,yes,Sun Mart,South 216th Street,21449,,98198,Des Moines,,,,,,,,,,,,,,,,,,,,,,,
-122.470640725781,48.7346089506792,fuel,yes,Super V Gas,S Samish Way,108,,98225,Bellingham,,,,,,,,,+1-360-733-1905,,,,,,,,,,,,,,
-122.631945346084,45.6748759995679,fuel,yes,Tarr,,,,,,,,yes,,,,24/7,,,,yes,,,,,,,,,,,,
-122.336016901306,48.4288280000188,fuel,yes,Tesoro,West Fir Street,115,Tesoro,98273,Mount Vernon,,,,,,,,,,,,,,,,,,,,,,,
-119.0953124,46.2390114,fuel,yes,Tesoro Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.434120357935,48.9414975985536,fuel,yes,Texaco,Main Street,1706,,98844,Oroville,,,,,,,,,+1-(509) 476-2502,convenience,,,,,,,,,,,,,
-122.313924601121,47.8229872267722,fuel,yes,Texaco,,,Texaco,,,,,,,Q775060,en:Texaco,,,,,,,,,,,,,,,,,
-122.534281188889,45.6721281999093,fuel,yes,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.63340615,45.6372958,fuel,yes,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.910191306555,46.1471333496961,fuel,yes,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.975829686907,46.1313758496465,fuel,yes,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9540022,46.65406045,fuel,yes,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.13642045,47.62841835,fuel,yes,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.04989387518,46.4909365504507,fuel,yes,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6498847,47.6580811,fuel,yes,Texaco - Central Valley,,,,,,,Texaco,,,,,,,,,,,,,,,,,,,,,
-118.389017949472,46.045487200006,fuel,yes,The Express,South College Avenue,,Shell,99324,College Place,,Walla Walla University,,,,,,,,convenience,,,,US,,,,,,,,,
-120.320488,46.3753459,fuel,yes,Topp Stop Texaco,,,Texaco,,,,,,,,,,,,,,,,,,,,,,,,,
-121.715578962949,47.4680911639956,fuel,yes,Twin Peaks Food & Gas,,,76,,,,,,,,,24/7,,,,,,,,,,,1,,,,,
-122.294317852876,47.2502965698112,fuel,yes,Union 76,Meridian Avenue E,1,,98354,Milton,https://www.76.com/,,,WA,,,,,+1-253,,,,,,,,"Milton; Washington; USA",,,,,,
-122.264614403976,49.0012874544173,fuel,yes,USA Gasoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4593996,47.19135235,fuel,yes,Valero,,,Valero,98408,Tacoma,,,,WA,Q1283291,en:Valero Energy,,,,,,,,US,,,"Tacoma; Washington; USA",,,,,,
-122.51603665,47.29101575,fuel,yes,Valero,,,Valero,,,,,,,,,,,,,,,,,,,,,,,,,
-122.503883465035,45.6214125020401,fuel,yes,Valero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.65304250127,45.6991561002111,fuel,yes,Valero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.922598321362,46.1344844997359,fuel,yes,Valero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2288592,47.3045470946599,fuel,yes,Valero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.59063815,45.65851765,fuel,yes,Vancouver Mall Chevron,,,Chevron,,,,,,,,,,,,convenience,,,,,,,,,,,,yes,
-122.522841824879,45.6715913495338,fuel,yes,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2455966,47.30182985,fuel,yes,Walmart Fuel Station,Outlet Collection Drive Southwest,642,,98001,Auburn,,,,,,,,,,,,,,,,,,,,,,,
-122.910248443284,48.52116745,fuel,yes,Weeks Garage,Fisherman Bay Road,2262,,98261,Lopez Island,,,,,,,,,,,,,,,,,,,,,,,
-120.3205486,46.37483215,fuel,yes,Western Gas,,,Western Gas,,,,,,,,,,,,,,,,,,,,,,,,,
-122.459862582191,47.43061706889,fuel,yes,Williams Heating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.460097479225,47.4307761882495,fuel,yes,Williams Heating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.460182375343,47.430756950403,fuel,yes,Williams Heating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.459988502385,47.4308016428878,fuel,yes,Williams Heating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.30405725,47.55983955,fuel,yes,,Beacon Avenue South,4800,,98108,Seattle,,,,,,,,,,,,,,,,,,,,,,,
-122.360723568546,47.5382194423341,fuel,yes,,Delridge Way Southwest,7132,,98106,Seattle,,,,,,,,,,,,,,,,,,,,,,,
-117.105258253852,47.6714420499326,fuel,yes,,East Appleway Avenue,22304,Cenex,99019,Liberty Lake,,,,Washington,,,,,,,,,,,,,,,,,,,
-122.181104599246,47.6795415999795,fuel,yes,,Northeast 85th Street,11848,,98033,,,Union 76,,,,,,,,,,,,,,,,,,,,,
-122.30360035,47.36827765,fuel,yes,,South 260th Street,26010,,98032,Kent,,,,,,,,,,,,,,,,,,,,,,,
-117.43598452481,47.6796062497897,fuel,yes,,West Northwest Boulevard,1616,Safeway,99205,Spokane,https://local.safeway.com/wa/spokane-342.html,Safeway,yes,WA,,,,Safeway 0342 Fuel Station,,,yes,yes,,,yes,,,,,,,,
-122.429241535393,47.0787905881458,fuel,yes,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,
-122.588008025384,45.6589280026667,fuel,yes,,,,7-Eleven,,,,,,,,,,,,,,,,,,,,,,,,,
-117.410613728138,47.6731361474392,fuel,yes,,,,Cenex,,,,,yes,,,,,,,convenience,,,,,,,,,,,,,
-117.35250145658,47.7875438501127,fuel,yes,,,,Cenex,,,,,yes,,,,,,,convenience,,,,,,,,,,,,,
-122.543626724891,45.7814457004344,fuel,yes,,,,CFN,,,,,,,,,,,,,,,,,,,,,,,,,
-122.512318468987,45.8889402504149,fuel,yes,,,,Cheveron,,,,,,,,,,,,,,,,,,,,,,,,,
-122.879510773502,46.306380821074,fuel,yes,,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,
-117.506753694228,47.6207591972102,fuel,yes,,,,Conoco,,,,,yes,,,,,,,,,,,,,,,,,,,,
-117.507277679013,47.6206813500611,fuel,yes,,,,Conoco,,,,,yes,,,,,,,,,,,,,,,,,,,,
-117.3498114,47.91468055,fuel,yes,,,,Conoco,,,,,yes,,,,,,,,,,,,,,,,,,,,
-122.732775250547,46.3245936496586,fuel,yes,,,,Shell,,,,,,,,,,,,,,,,,,,,,,,,,
-123.885434074626,46.9825278494665,fuel,yes,,,,Shell,,,,,,,,,,,,,,,,,,,,,,,,,
-122.291784303662,47.7915160534242,fuel,yes,,,,,,,,Chevron,,,,,,,,,,,,,,,,,,,,,
-117.177793718468,46.7292562645923,fuel,yes,,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,
-119.132499745078,46.2418501501203,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.184517158717,46.2709007501332,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.682274091844,47.573091251261,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.543099290117,47.7719506003438,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5603526,45.66312365,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.653743574285,45.6787991492486,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.410118675152,45.8676551507587,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.379430875311,45.9280909005658,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.451667249669,45.9102603999888,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.388615639708,46.6394918056846,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.94250895,46.1146752,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.94312985,46.11493005,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.942463674669,46.1155680992637,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.945527632732,46.1214672001499,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.9242063,46.1459728,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.974793557666,46.1307203997416,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.011320398635,46.8019080344912,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.150814832594,47.8830600999159,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.868326480192,47.045691948297,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.496303662363,47.2555381497811,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.496497475523,47.2707484493467,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3287395,47.44432785,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.312070361383,47.4882587998696,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.180220558111,47.5000055497315,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.270798272515,47.5379570502662,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.272003384597,47.5409734496769,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.387058425016,47.5682152496766,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.1017896,47.6741165,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.651815658066,47.5658452484436,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.516998,47.6361596,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.207292974274,47.8091405994819,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.23686233651,47.8236825007269,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.210278723601,47.9629822503719,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.6597309,48.28609745,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.65955335,48.28664035,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.264667226372,48.9985446504471,fuel,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5076043,48.7603537,fuel,,24 Hour Fuel Express,Roeder Avenue,2801,,,Bellingham,,,,,,,,,,,,,,,,,,,,,,,
-122.22098052445,47.8499072785427,fuel,,76,Mill Creek Blvd,16320,76,98012,Mill Creek,,,,,,,,,,convenience,,,,,,,,,,,,,
-122.296138230725,47.4341637719623,fuel,,76,South 188th Street,2841,76,98188,Seattle,http://76.com,,,,,,,,+1-206-244-8610,,,,,,,,,,,,,,
-117.593992119688,47.5617997310612,fuel,,76,State Highway 904,10021,76,99004,Cheney ,http://76.com,,,,,,,,+15094558796,,,,,,,,,,,,,,
-124.156869162209,47.0444068213947,fuel,,76,State Route 109,2298,,98550,Hoquiam,,,,WA,,,,,,,,,,,,,,,,,,,
-122.17741077329,48.0616687665477,fuel,,76,,,76,,,,,,,,,,,,,,,,,,,,,,,,,
-120.334955224248,47.46686467787,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.294315230524,47.0991181982366,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.46000662645,47.4332226468102,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.09982105,47.2130885,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.211170933342,47.7586963998058,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.291885747519,47.8180978133068,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.18255055,48.14886195,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.198834305393,48.1883778395483,fuel,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.0858869,47.91393865,fuel,,76 Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.167221913063,48.0513691,fuel,,76 Gas Station,47th Avenue Northeast,6031,,98270,Marysville,,,,WA,,,,,,,,,,,,,,,,,,,
-120.5308952,46.6557737,fuel,,7-Eleven,North 1st Street,120,,98942,Selah,,7-11,,WA,,,24/7,,,,,,,,,,,,,,,,
-123.713320589197,46.9719230601383,fuel,,7-Eleven Fuel station,Olympic Highway,5801,,98520,Central Park,,7-Eleven,,WA,,,24/7,,,,,,,,,,,,,,,,
-122.199540551973,48.18765640001,fuel,,A1 Gas & Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.5418927,47.42189175,fuel,,Al's,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.127223,47.2317401,fuel,,Arco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.251602553453,47.8960716557707,fuel,,Arco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.199568229105,48.1883989497813,fuel,,Arco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.374696767961,48.2412713778787,fuel,,Arco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.54412301851,48.816504401626,fuel,,ARCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.241677525278,47.1284332005563,fuel,,Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.906039925217,46.392374050089,fuel,,Cee Gee’s Truck Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.90507374629,46.9835611313132,fuel,,Cheveron,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
-122.905060250405,46.9837553902358,fuel,,Cheveron,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
-122.292895732972,47.0989546035425,fuel,,Chevron,East Meridian Avenue,17305,,98375,Puyallup,,,,WA,,,,,,,,,,,,,,,,,,,
-122.748642454717,48.9501667499652,fuel,,Chevron,Harborview Road,8495,,98264,Blaine,http://chevronwithtechron.com,,,WA,,,,,+1-360-312-1100,,,,,,,,,,,,,,
-122.733587450244,48.9945283499994,fuel,,Chevron,H Street,1230,Chevron,98230-8128,Blaine,http://chevronwithtechron.com,,,,,,6:00-0:00,,+1-360-332-5500,,,,,,,,,,,,,,
-122.471253624404,48.7448076336213,fuel,,Chevron,Lakeway Drive,310,,98225,Bellingham,,,,WA,,,,,,,,,,,,,,,,,,,
-122.4348997,47.2387251,fuel,,Chevron,Pacific Avenue S,2501,,98402,Tacoma,https://www.chevron.com/,,,WA,,,,,+1-253-572-3491,,,,,US,,,"Tacoma; Washington; USA",,,,,,
-122.751408263571,48.9954656496533,fuel,,Chevron,Peace Portal Drive,568,Chevron,98230-4013,Blaine,http://chevronwithtechron.com,,,,,,,,+1-360-332-8412,,,,,,,,,,,,,,
-122.3396259,47.6616113,fuel,,Chevron,,,Chevron,,,,,yes,,,,24/7,,,,,,,,,,,,,,,,
-119.303142154626,46.2488221496536,fuel,,Chevron,,,Chevron,,,,,,,Q319642,en:Chevron Corporation,,,,,,,,,,,,,,,,,
-122.18672205,47.2512988,fuel,,Chevron,,,Chevron,,,,,,,Q319642,en:Chevron Corporation,,,,,,,,,,,,,,,,,
-122.822759497752,46.5438134499248,fuel,,Chevron,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,
-122.3351618,48.46031575,fuel,,Chevron,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,
-122.48767992446,48.7555527529465,fuel,,Chevron,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,
-123.601771764235,46.9766500908491,fuel,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.743388860191,46.9727080823996,fuel,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-123.12425245,47.2312034,fuel,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.309502944803,47.7749606381072,fuel,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.28110935,47.8644383,fuel,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.108269510175,46.9021017994416,fuel,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.518478101354,48.4570883140085,fuel,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.16447045,46.72144515,fuel,,Chevron Station #356447,,,Chevron,,,,,yes,,,,,,,,,,,,,,,,,,,,no
-122.760532778229,45.921074266241,fuel,,Commercial Fueling Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.11518865,46.2416968,fuel,,Conoco,,,Conoco,,,,,,,Q1126518,en:Conoco,24/7,,,,,,,,,,,,,,,,
-120.475639419338,46.5543158,fuel,,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.616629221779,46.5824391857597,fuel,,Conoco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-120.315585448535,47.4253026087392,fuel,,ConocoPhilips,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,
-122.18906755,48.14725325,fuel,,Costco Gasoline,,,Costco Gasoline,,,,Costco,,,Q715583,en:Costco,"Mo-Fr 06:00-21:30; Sa-Su 07:00-19:00",,,,,,,,,,,,customers,Costco Gasoline,yes,,
-122.32989914997,47.5624993,fuel,,Costco Gasoline,,,Costco Gasoline,,,,Costco,,,Q715583,en:Costco,,,,no,,,,,,,,,customers,,yes,,
-119.236964094422,46.2255324999582,fuel,,Costco Gasoline,,,Costco Gasoline,,,,,,,Q715583,en:Costco,,,,,,,,,,,,,customers,,yes,,
-119.121364175627,46.2563428000531,fuel,,Exxon,,,Exxon,,,,,,,Q4781944,en:Exxon,,,,,,,,,,,,,,,,,
-120.58688352306,47.0053363030822,fuel,,"Flying ""B"" 76",,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.295302962109,47.0996013859883,fuel,,Fred Meyer Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.4631942,48.7446069,fuel,,Fred Meyer Gas Station,Lakeway Dr,800,,98225,Bellingham,,,,,,,,,,,,,,,,,,,,,,,
-122.7097379,47.5965444,fuel,,Hank's,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.239492209407,47.6554850000366,fuel,,Indie Food Mart and Fuel,,,Independent,,,,,,,,,,,,,,,,,,,,,,,,,
-122.176523945957,48.0687406969236,fuel,,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.31923274855,48.4066368500341,fuel,,Little Mountain Grocery,East Blackburn Road,1725,,98274,Mount Vernon,,,,WA,,,,,,,,,,,,,,,,,,,
-122.292176912683,47.6266687843308,fuel,,Madison Park Shell,East Madison Street,3100,Shell,98112,Seattle,,,,,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,
-122.469906,48.753613,fuel,,Market Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.320053591489,46.254232200034,fuel,,Maverik,,,Maverik,,,,,,,Q16974822,en:FJ Management,,,,,,,,,,,,,,,,,
-117.563731624799,47.5067461999517,fuel,,Maverik,,,,,,,Maverik,yes,,,,,,,,,,,,,,,,,,,,
-122.685784700187,48.2118733999965,fuel,,Mobil,,,,,,,Coupeville Country Store,yes,,,,,,,,,,,,,,,,,,,,
-119.112158438176,46.4602647501934,fuel,,Mr. Quicks,GLADE NORTH RD,13101,,99330,eltopia,,Tim,,WA,,,05:00-21:00,,,,,,,,,,,,,,,,
-122.6299608,48.28559535,fuel,,NEX Fuel Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.63066575,48.28551025,fuel,,NEX Fuel Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.630378792852,48.2855317499305,fuel,,NEX Fuel Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.506974510194,48.760704299671,fuel,,Pacific Pride,Roeder Avenue,2800,,,Bellingham,,,,,,,,,,,,,,,,,,,,,,,
-119.124879509697,46.2417570966964,fuel,,Perro USA,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,
-122.571985772233,48.8495673146885,fuel,,Pilot Travel Center,Barrett Road,5670,,,Ferndale,,,yes,WA,,,24 hours,,,,,,,,yes,,,,,,,,
-122.173111205005,48.0824355770539,fuel,,Quik-Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.132058924745,47.4501353623245,fuel,,Rockford Mini Mart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-121.875407263081,47.5278065501642,fuel,,Safeway Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.224325749991,46.2299453180995,fuel,,Shell,Columbia Center Boulevard,1801,Shell,99352,Richland,,,,WA,Q154950,en:Royal Dutch Shell,,,,,,,,,,,,,,,,,
